sample_id,split,label,video_path,audio_path,transcript
train_dia2_utt11,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia2_utt11.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia2_utt11.mp4,Is it the Italian guy?
train_dia2_utt12,train,1,data/processed/MELD_VIT_FACECROP/train/video/train_dia2_utt12.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia2_utt12.mp4,"Um-mm, yeah right!"
train_dia3_utt0,train,2,data/processed/MELD_VIT_FACECROP/train/video/train_dia3_utt0.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia3_utt0.mp4,"Oh my God, oh my God! Poor Monica!"
train_dia3_utt1,train,2,data/processed/MELD_VIT_FACECROP/train/video/train_dia3_utt1.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia3_utt1.mp4,"What, what, what?!"
train_dia3_utt2,train,2,data/processed/MELD_VIT_FACECROP/train/video/train_dia3_utt2.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia3_utt2.mp4,What?!
train_dia3_utt3,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia3_utt3.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia3_utt3.mp4,He was with her when he wrote this poem.
train_dia3_utt4,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia3_utt4.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia3_utt4.mp4,"Look, 'My vessel so empty with nothing inside."
train_dia3_utt5,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia3_utt5.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia3_utt5.mp4,"Now that I've touched you, you seem emptier still.'"
train_dia3_utt6,train,2,data/processed/MELD_VIT_FACECROP/train/video/train_dia3_utt6.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia3_utt6.mp4,"He thinks Monica is empty, she is the empty vase!"
train_dia3_utt8,train,3,data/processed/MELD_VIT_FACECROP/train/video/train_dia3_utt8.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia3_utt8.mp4,"Oh, totally. Oh, God, oh, she seemed so happy too."
train_dia3_utt9,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia3_utt9.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia3_utt9.mp4,Done.
train_dia4_utt0,train,2,data/processed/MELD_VIT_FACECROP/train/video/train_dia4_utt0.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia4_utt0.mp4,Hey!
train_dia4_utt1,train,1,data/processed/MELD_VIT_FACECROP/train/video/train_dia4_utt1.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia4_utt1.mp4,Hi!
train_dia4_utt2,train,2,data/processed/MELD_VIT_FACECROP/train/video/train_dia4_utt2.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia4_utt2.mp4,What are you doing here?
train_dia4_utt3,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia4_utt3.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia4_utt3.mp4,"Ah y'know, this building is on my paper route so I..."
train_dia4_utt4,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia4_utt4.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia4_utt4.mp4,Oh.
train_dia4_utt5,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia4_utt5.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia4_utt5.mp4,Hi.
train_dia4_utt6,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia4_utt6.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia4_utt6.mp4,Hi.
train_dia4_utt7,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia4_utt7.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia4_utt7.mp4,How’d did it go?
train_dia4_utt8,train,1,data/processed/MELD_VIT_FACECROP/train/video/train_dia4_utt8.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia4_utt8.mp4,"Oh well, the woman I interviewed with was pretty tough, but y'know thank God Mark coached me, because once I started talking about the fall line, she got all happy and wouldn’t shut up."
train_dia4_utt9,train,1,data/processed/MELD_VIT_FACECROP/train/video/train_dia4_utt9.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia4_utt9.mp4,I’m so proud of you.
train_dia4_utt10,train,1,data/processed/MELD_VIT_FACECROP/train/video/train_dia4_utt10.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia4_utt10.mp4,Me too!
train_dia4_utt11,train,3,data/processed/MELD_VIT_FACECROP/train/video/train_dia4_utt11.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia4_utt11.mp4,"Listen, I’m ah, I’m sorry I’ve been so crazy and jealous and, it’s just that I like you a lot, so..."
train_dia4_utt12,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia4_utt12.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia4_utt12.mp4,I know.
train_dia4_utt13,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia4_utt13.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia4_utt13.mp4,Yeah.
train_dia4_utt14,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia4_utt14.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia4_utt14.mp4,Yeah.
train_dia5_utt0,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia5_utt0.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia5_utt0.mp4,Ameri-can.
train_dia5_utt1,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia5_utt1.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia5_utt1.mp4,Ameri-ccan.
train_dia5_utt2,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia5_utt2.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia5_utt2.mp4,Ameri-can. Y'know it’s a
train_dia5_utt3,train,2,data/processed/MELD_VIT_FACECROP/train/video/train_dia5_utt3.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia5_utt3.mp4,Everybody!!
train_dia9_utt0,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia9_utt0.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia9_utt0.mp4,What've you been up to?
train_dia9_utt1,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia9_utt1.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia9_utt1.mp4,"Oh, you know, the usual, teaching aerobics, partying way too much."
train_dia9_utt2,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia9_utt2.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia9_utt2.mp4,"Oh, and in case you were wondering, those are my legs on the new James Bond poster."
train_dia9_utt3,train,1,data/processed/MELD_VIT_FACECROP/train/video/train_dia9_utt3.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia9_utt3.mp4,Can you hold on a moment? I have another call. I love her.
train_dia9_utt4,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia9_utt4.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia9_utt4.mp4,I know.
train_dia9_utt5,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia9_utt5.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia9_utt5.mp4,I'm back.
train_dia9_utt6,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia9_utt6.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia9_utt6.mp4,"So, are we gonna get together or what?"
train_dia9_utt7,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia9_utt7.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia9_utt7.mp4,"Um, absolutely. Uh, how 'bout tomorrow afternoon? Do you know uh, Central Perk in the Village, say, five-ish?"
train_dia9_utt8,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia9_utt8.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia9_utt8.mp4,"Great, I'll see you then."
train_dia9_utt9,train,1,data/processed/MELD_VIT_FACECROP/train/video/train_dia9_utt9.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia9_utt9.mp4,Ok. Ok. Having a phone has finally paid off.
train_dia9_utt10,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia9_utt10.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia9_utt10.mp4,"Even though you do do a good Bob impression, I'm thinkin' when she sees you tomorow, she's probably gonna realize, ""Hey, you're not Bob."""
train_dia9_utt11,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia9_utt11.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia9_utt11.mp4,"I'm hoping that when Bob doesn't show up, she will seek comfort in the open arms of the wry stranger at the next table."
train_dia9_utt12,train,6,data/processed/MELD_VIT_FACECROP/train/video/train_dia9_utt12.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia9_utt12.mp4,Oh my god. You are pure evil.
train_dia9_utt13,train,4,data/processed/MELD_VIT_FACECROP/train/video/train_dia9_utt13.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia9_utt13.mp4,"Ok, pure evil , horny and alone . I've done this"
train_dia10_utt0,train,4,data/processed/MELD_VIT_FACECROP/train/video/train_dia10_utt0.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia10_utt0.mp4,Nobody!
train_dia10_utt1,train,4,data/processed/MELD_VIT_FACECROP/train/video/train_dia10_utt1.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia10_utt1.mp4,Nobody respects the bucket!
train_dia10_utt2,train,4,data/processed/MELD_VIT_FACECROP/train/video/train_dia10_utt2.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia10_utt2.mp4,You wouldn't believe what people put in here!
train_dia10_utt3,train,4,data/processed/MELD_VIT_FACECROP/train/video/train_dia10_utt3.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia10_utt3.mp4,Look!
train_dia10_utt4,train,4,data/processed/MELD_VIT_FACECROP/train/video/train_dia10_utt4.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia10_utt4.mp4,"Okay, does this look like a garbage can to you?"
train_dia10_utt5,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia10_utt5.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia10_utt5.mp4,No.
train_dia11_utt0,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia11_utt0.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia11_utt0.mp4,This is my wedding.
train_dia11_utt1,train,4,data/processed/MELD_VIT_FACECROP/train/video/train_dia11_utt1.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia11_utt1.mp4,"All right, y’know what? We really are late! Let’s go! Let’s go! Let’s go!!"
train_dia11_utt2,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia11_utt2.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia11_utt2.mp4,Fine. You’ll-you’ll watch it on video when we get back.
train_dia11_utt3,train,1,data/processed/MELD_VIT_FACECROP/train/video/train_dia11_utt3.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia11_utt3.mp4,Here you go Phoebe! Here you go Phobo! Phewbedo! Phaybobo.
train_dia11_utt4,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia11_utt4.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia11_utt4.mp4,Thank you.
train_dia11_utt5,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia11_utt5.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia11_utt5.mp4,Thank you.
train_dia11_utt6,train,1,data/processed/MELD_VIT_FACECROP/train/video/train_dia11_utt6.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia11_utt6.mp4,"All right, let’s go! Bye, Pheebs!"
train_dia11_utt7,train,1,data/processed/MELD_VIT_FACECROP/train/video/train_dia11_utt7.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia11_utt7.mp4,"Bye, Pheebs!"
train_dia11_utt8,train,1,data/processed/MELD_VIT_FACECROP/train/video/train_dia11_utt8.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia11_utt8.mp4,London baby!!
train_dia11_utt9,train,1,data/processed/MELD_VIT_FACECROP/train/video/train_dia11_utt9.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia11_utt9.mp4,"Oh, do you need a hug? You don’t have to bring me anything!"
train_dia14_utt0,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia14_utt0.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia14_utt0.mp4,"Well, well to sum up, we’re having fun, you look young."
train_dia14_utt1,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia14_utt1.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia14_utt1.mp4,Okay
train_dia14_utt2,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia14_utt2.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia14_utt2.mp4,But that’s not enough. So… So…here’s a key to my apartment.
train_dia14_utt3,train,2,data/processed/MELD_VIT_FACECROP/train/video/train_dia14_utt3.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia14_utt3.mp4,Really?!
train_dia14_utt4,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia14_utt4.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia14_utt4.mp4,Really.
train_dia14_utt5,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia14_utt5.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia14_utt5.mp4,You don’t think this is too fast.
train_dia15_utt0,train,4,data/processed/MELD_VIT_FACECROP/train/video/train_dia15_utt0.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia15_utt0.mp4,Get Out!
train_dia15_utt1,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia15_utt1.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia15_utt1.mp4,"Ross, can I talk to you for a minute?"
train_dia15_utt2,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia15_utt2.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia15_utt2.mp4,"Yes, please! So, what's going on?"
train_dia15_utt3,train,3,data/processed/MELD_VIT_FACECROP/train/video/train_dia15_utt3.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia15_utt3.mp4,"Uh, well... Joey and I broke up."
train_dia15_utt4,train,2,data/processed/MELD_VIT_FACECROP/train/video/train_dia15_utt4.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia15_utt4.mp4,"Oh my God, wh-what happened?"
train_dia15_utt5,train,3,data/processed/MELD_VIT_FACECROP/train/video/train_dia15_utt5.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia15_utt5.mp4,"Joey is a great guy, but we're just... so different! I mean, during your speech he kept laughing at homo erectus!"
train_dia15_utt6,train,4,data/processed/MELD_VIT_FACECROP/train/video/train_dia15_utt6.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia15_utt6.mp4,I knew that was him!
train_dia15_utt7,train,3,data/processed/MELD_VIT_FACECROP/train/video/train_dia15_utt7.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia15_utt7.mp4,"Anyway I just, uh, I think it's for the best."
train_dia15_utt8,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia15_utt8.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia15_utt8.mp4,"Hey, you ok?"
train_dia15_utt9,train,3,data/processed/MELD_VIT_FACECROP/train/video/train_dia15_utt9.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia15_utt9.mp4,I guess.
train_dia15_utt10,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia15_utt10.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia15_utt10.mp4,There was hum... there was another reason that I thought it was time to end it with Joey.
train_dia15_utt11,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia15_utt11.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia15_utt11.mp4,I started to realize that I was having feelings for someone else.
train_dia15_utt12,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia15_utt12.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia15_utt12.mp4,"Ok Geller. Last day of the conference, you know what happens to the keynote speaker."
train_dia15_utt13,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia15_utt13.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia15_utt13.mp4,"Oh, professor Clerk we're kind of in the middle of a conversation, here."
train_dia15_utt14,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia15_utt14.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia15_utt14.mp4,"Yeah, can you guys just throw him in the pool later?"
train_dia15_utt15,train,1,data/processed/MELD_VIT_FACECROP/train/video/train_dia15_utt15.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia15_utt15.mp4,Or we could throw you both in
train_dia15_utt16,train,4,data/processed/MELD_VIT_FACECROP/train/video/train_dia15_utt16.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia15_utt16.mp4,"Ok, gentlemen!"
train_dia15_utt17,train,4,data/processed/MELD_VIT_FACECROP/train/video/train_dia15_utt17.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia15_utt17.mp4,Please!
train_dia15_utt18,train,4,data/processed/MELD_VIT_FACECROP/train/video/train_dia15_utt18.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia15_utt18.mp4,Aren't we a little old for this?
train_dia15_utt19,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia15_utt19.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia15_utt19.mp4,"I mean, we're scientists, right?"
train_dia15_utt20,train,4,data/processed/MELD_VIT_FACECROP/train/video/train_dia15_utt20.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia15_utt20.mp4,We're academics.
train_dia15_utt21,train,1,data/processed/MELD_VIT_FACECROP/train/video/train_dia15_utt21.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia15_utt21.mp4,And most importantly I... you-you will have to catch us first.
train_dia15_utt22,train,1,data/processed/MELD_VIT_FACECROP/train/video/train_dia15_utt22.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia15_utt22.mp4,"GO, GO, GO!"
train_dia16_utt0,train,1,data/processed/MELD_VIT_FACECROP/train/video/train_dia16_utt0.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia16_utt0.mp4,"Go, go, go!"
train_dia16_utt1,train,1,data/processed/MELD_VIT_FACECROP/train/video/train_dia16_utt1.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia16_utt1.mp4,"Oh yeah, now everybody wants to be under this hat!"
train_dia16_utt2,train,6,data/processed/MELD_VIT_FACECROP/train/video/train_dia16_utt2.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia16_utt2.mp4,Oy!!
train_dia16_utt3,train,2,data/processed/MELD_VIT_FACECROP/train/video/train_dia16_utt3.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia16_utt3.mp4,What’s with all this sand?
train_dia16_utt4,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia16_utt4.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia16_utt4.mp4,"Oh, yeah, Bob said there might be flood damage."
train_dia16_utt5,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia16_utt5.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia16_utt5.mp4,"Yeah, either that, or he has a really big cat."
train_dia17_utt0,train,4,data/processed/MELD_VIT_FACECROP/train/video/train_dia17_utt0.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia17_utt0.mp4,"Okay, see that blind guy right there? I'm gonna bash his head in later."
train_dia17_utt1,train,1,data/processed/MELD_VIT_FACECROP/train/video/train_dia17_utt1.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia17_utt1.mp4,"Oh umm, my big scene is coming up. Big scene coming up."
train_dia17_utt2,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia17_utt2.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia17_utt2.mp4,"If you said, ""Big lima bean, bubbling up."" Would she understand the difference?"
train_dia17_utt3,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia17_utt3.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia17_utt3.mp4,Rach? What are you doing?
train_dia17_utt4,train,5,data/processed/MELD_VIT_FACECROP/train/video/train_dia17_utt4.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia17_utt4.mp4,"Oh boy, I just can't watch. It's too scary!"
train_dia17_utt5,train,0,data/processed/MELD_VIT_FACECROP/train/video/train_dia17_utt5.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia17_utt5.mp4,It's a diaper commercial.
train_dia17_utt6,train,5,data/processed/MELD_VIT_FACECROP/train/video/train_dia17_utt6.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia17_utt6.mp4,"Oh yeah well, you know me, babies, responsibilities, ahhh!!!"
train_dia17_utt7,train,1,data/processed/MELD_VIT_FACECROP/train/video/train_dia17_utt7.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia17_utt7.mp4,Pizza delivery!
train_dia17_utt8,train,1,data/processed/MELD_VIT_FACECROP/train/video/train_dia17_utt8.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia17_utt8.mp4,I'll get it! I will get that!
train_dia17_utt9,train,1,data/processed/MELD_VIT_FACECROP/train/video/train_dia17_utt9.npy,data/MELD/raw/MELD.Raw/train/train_splits/dia17_utt9.mp4,Hi!
